#STAID, SOUID,    DATE,   RR, Q_RR
   173,   554,18600521,    0,    0
   173,   554,18600522,    0,    0
   173,   554,18600523,    0,    0
   173,   554,18600524,    0,    0
   173,   554,18600525,    0,    0
   173,   554,18600526,    0,    0
   173,   554,18600527,    0,    0
   173,   554,18600528,    0,    0
   173,   554,18600529,    0,    0
   173,   554,18600530,    0,    0
   173,   554,18600531,    0,    0
   173,   554,18600601,    0,    0
   173,   554,18600602,    0,    0
   173,   554,18600603,    0,    0
   173,   554,18600604,    0,    0
   173,   554,18600605,    0,    0
   173,   554,18600606,    0,    0
   173,   554,18600607,  193,    0
   173,   554,18600608,    0,    0
   173,   554,18600609,    0,    0
   173,   554,18600610,    0,    0
   173,   554,18600611,    0,    0
   173,   554,18600612,    0,    0
   173,   554,18600613,    0,    0
   173,   554,18600614,  488,    0
   173,   554,18600615,   68,    0
   173,   554,18600616,    0,    0
   173,   554,18600617,  181,    0
   173,   554,18600618,  125,    0
   173,   554,18600619,    0,    0
   173,   554,18600620,    0,    0
   173,   554,18600621,   23,    0
   173,   554,18600622,    0,    0
   173,   554,18600623,    0,    0
   173,   554,18600624,    0,    0
   173,   554,18600625,    0,    0
   173,   554,18600626,    0,    0
   173,   554,18600627,    0,    0
   173,   554,18600628,   23,    0
   173,   554,18600629,    0,    0
   173,   554,18600630,    0,    0
   173,   554,18600701,    0,    0
   173,   554,18600702,    0,    0
   173,   554,18600703,    0,    0
   173,   554,18600704,    0,    0
   173,   554,18600705,    0,    0
   173,   554,18600706,    0,    0
   173,   554,18600707,    0,    0
   173,   554,18600708,    0,    0
   173,   554,18600709,   79,    0
   173,   554,18600710,    0,    0
   173,   554,18600711,    0,    0
   173,   554,18600712,    0,    0
   173,   554,18600713,    0,    0
   173,   554,18600714,    0,    0
   173,   554,18600715,    0,    0
   173,   554,18600716,    0,    0
   173,   554,18600717,    0,    0
   173,   554,18600718,    0,    0
   173,   554,18600719,    0,    0
   173,   554,18600720,  125,    0
   173,   554,18600721,    0,    0
   173,   554,18600722,    0,    0
   173,   554,18600723,  181,    0
   173,   554,18600724,   45,    0
   173,   554,18600725,    0,    0
   173,   554,18600726,   45,    0
   173,   554,18600727,   11,    0
   173,   554,18600728,    0,    0
   173,   554,18600729,  170,    0
   173,   554,18600730,  102,    0
   173,   554,18600731,    0,    0
   173,   554,18600801,    0,    0
   173,   554,18600802,    0,    0
   173,   554,18600803,  174,    0
   173,   554,18600804,    0,    0
   173,   554,18600805,    0,    0
   173,   554,18600806,    0,    0
   173,   554,18600807,    0,    0
   173,   554,18600808,    0,    0
   173,   554,18600809,    0,    0
   173,   554,18600810,  397,    0
   173,   554,18600811,    0,    0
   173,   554,18600812,  170,    0
   173,   554,18600813,    0,    0
   173,   554,18600814,   11,    0
   173,   554,18600815,    0,    0
   173,   554,18600816,    0,    0
   173,   554,18600817,    0,    0
   173,   554,18600818,    0,    0
   173,   554,18600819,    0,    0
   173,   554,18600820,    0,    0
   173,   554,18600821,   11,    0
   173,   554,18600822,    0,    0
   173,   554,18600823,    0,    0
   173,   554,18600824,    0,    0
   173,   554,18600825,    0,    0
   173,   554,18600826,    0,    0
   173,   554,18600827,    0,    0
   173,   554,18600828,    0,    0
   173,   554,18600829,    0,    0
   173,   554,18600830,    0,    0
   173,   554,18600831,   11,    0
   173,   554,18600901,   34,    0
   173,   554,18600902,    0,    0
   173,   554,18600903,  261,    0
   173,   554,18600904,    0,    0
   173,   554,18600905,    0,    0
   173,   554,18600906,  181,    0
   173,   554,18600907,   45,    0
   173,   554,18600908,    0,    0
   173,   554,18600909,    0,    0
   173,   554,18600910,    0,    0
   173,   554,18600911,    0,    0
   173,   554,18600912,   11,    0
   173,   554,18600913,    0,    0
   173,   554,18600914,    0,    0
   173,   554,18600915,   79,    0
   173,   554,18600916,    0,    0
   173,   554,18600917,    0,    0
   173,   554,18600918,    0,    0
   173,   554,18600919,  113,    0
   173,   554,18600920,    0,    0
   173,   554,18600921,    0,    0
   173,   554,18600922,    0,    0
   173,   554,18600923,    0,    0
   173,   554,18600924,    0,    0
   173,   554,18600925,  340,    0
   173,   554,18600926,   23,    0
   173,   554,18600927,    0,    0
   173,   554,18600928,    0,    0
   173,   554,18600929,    0,    0
   173,   554,18600930,  272,    0
   173,   554,18601001,   68,    0
   173,   554,18601002,    0,    0
   173,   554,18601003,    0,    0
   173,   554,18601004,    0,    0
   173,   554,18601005,    0,    0
   173,   554,18601006,    0,    0
   173,   554,18601007,    0,    0
   173,   554,18601008,    0,    0
   173,   554,18601009,   11,    0
   173,   554,18601010,    0,    0
   173,   554,18601011,  170,    0
   173,   554,18601012,  147,    0
   173,   554,18601013,    0,    0
   173,   554,18601014,    0,    0
   173,   554,18601015,    0,    0
   173,   554,18601016,    0,    0
   173,   554,18601017,    0,    0
   173,   554,18601018,    0,    0
   173,   554,18601019,    0,    0
   173,   554,18601020,    0,    0
   173,   554,18601021,    0,    0
   173,   554,18601022,    0,    0
   173,   554,18601023,    0,    0
   173,   554,18601024,    0,    0
   173,   554,18601025,    0,    0
   173,   554,18601026,    0,    0
   173,   554,18601027,    0,    0
   173,   554,18601028,    0,    0
   173,   554,18601029,    0,    0
   173,   554,18601030,    0,    0
   173,   554,18601031,    0,    0
   173,   554,18601101,    0,    0
   173,   554,18601102,    0,    0
   173,   554,18601103,    0,    0
   173,   554,18601104,    0,    0
   173,   554,18601105,    0,    0
   173,   554,18601106,   79,    0
   173,   554,18601107,    0,    0
   173,   554,18601108,    0,    0
   173,   554,18601109,    0,    0
   173,   554,18601110,    0,    0
   173,   554,18601111,    0,    0
   173,   554,18601112,  136,    0
   173,   554,18601113,   91,    0
   173,   554,18601114,   79,    0
   173,   554,18601115,    0,    0
   173,   554,18601116,   68,    0
   173,   554,18601117,   91,    0
   173,   554,18601118,    0,    0
   173,   554,18601119,    0,    0
   173,   554,18601120,    0,    0
   173,   554,18601121,    0,    0
   173,   554,18601122,  181,    0
   173,   554,18601123,  533,    0
   173,   554,18601124,  147,    0
   173,   554,18601125,    0,    0
   173,   554,18601126,  145,    0
   173,   554,18601127,  295,    0
   173,   554,18601128,  159,    0
   173,   554,18601129,   23,    0
   173,   554,18601130,   23,    0
   173,   554,18601201,    0,    0
   173,   554,18601202,   68,    0
   173,   554,18601203,  136,    0
   173,   554,18601204,  272,    0
   173,   554,18601205,  204,    0
   173,   554,18601206,    0,    0
   173,   554,18601207,  295,    0
   173,   554,18601208,  295,    0
   173,   554,18601209,   23,    0
   173,   554,18601210,    0,    0
   173,   554,18601211,    0,    0
   173,   554,18601212,    0,    0
   173,   554,18601213,    0,    0
   173,   554,18601214,    0,    0
   173,   554,18601215,   11,    0
   173,   554,18601216,    0,    0
   173,   554,18601217,    0,    0
   173,   554,18601218,    0,    0
   173,   554,18601219,   68,    0
   173,   554,18601220,    0,    0
   173,   554,18601221,    0,    0
   173,   554,18601222,    0,    0
   173,   554,18601223,    0,    0
   173,   554,18601224,    0,    0
   173,   554,18601225,    0,    0
   173,   554,18601226,    0,    0
   173,   554,18601227,    0,    0
   173,   554,18601228,    0,    0
   173,   554,18601229,    0,    0
   173,   554,18601230,    0,    0
   173,   554,18601231,    0,    0
   173,   554,18610101,    0,    0
   173,   554,18610102,    0,    0
   173,   554,18610103,    0,    0
   173,   554,18610104,    0,    0
   173,   554,18610105,    0,    0
   173,   554,18610106,    0,    0
   173,   554,18610107,    0,    0
   173,   554,18610108,    0,    0
   173,   554,18610109,   68,    0
   173,   554,18610110,    0,    0
   173,   554,18610111,    0,    0
   173,   554,18610112,    0,    0
   173,   554,18610113,    0,    0
   173,   554,18610114,    0,    0
   173,   554,18610115,    0,    0
   173,   554,18610116,    0,    0
   173,   554,18610117,    0,    0
   173,   554,18610118,    0,    0
   173,   554,18610119,    0,    0
   173,   554,18610120,    0,    0
   173,   554,18610121,    0,    0
   173,   554,18610122,    0,    0
   173,   554,18610123,    0,    0
   173,   554,18610124,    0,    0
   173,   554,18610125,    0,    0
   173,   554,18610126,    0,    0
   173,   554,18610127,    0,    0
   173,   554,18610128,    0,    0
   173,   554,18610129,    0,    0
   173,   554,18610130,    0,    0
   173,   554,18610131,    0,    0
   173,   554,18610201,    0,    0
   173,   554,18610202,    0,    0
   173,   554,18610203,    0,    0
   173,   554,18610204,    0,    0
   173,   554,18610205,    0,    0
   173,   554,18610206,    0,    0
   173,   554,18610207,  170,    0
   173,   554,18610208,   68,    0
   173,   554,18610209,  170,    0
   173,   554,18610210,    0,    0
   173,   554,18610211,    0,    0
   173,   554,18610212,    0,    0
   173,   554,18610213,    0,    0
   173,   554,18610214,    0,    0
   173,   554,18610215,    0,    0
   173,   554,18610216,   57,    0
   173,   554,18610217,    0,    0
   173,   554,18610218,    0,    0
   173,   554,18610219,  113,    0
   173,   554,18610220,  170,    0
   173,   554,18610221,   11,    0
   173,   554,18610222,    0,    0
   173,   554,18610223,  159,    0
   173,   554,18610224,  113,    0
   173,   554,18610225,  136,    0
   173,   554,18610226,    0,    0
   173,   554,18610227,    0,    0
   173,   554,18610228,    0,    0
   173,   554,18610301,    0,    0
   173,   554,18610302,   23,    0
   173,   554,18610303,    0,    0
   173,   554,18610304,    0,    0
   173,   554,18610305,   23,    0
   173,   554,18610306,    0,    0
   173,   554,18610307,    0,    0
   173,   554,18610308,    0,    0
   173,   554,18610309,    0,    0
   173,   554,18610310,    0,    0
   173,   554,18610311,    0,    0
   173,   554,18610312,    0,    0
   173,   554,18610313,    0,    0
   173,   554,18610314,    0,    0
   173,   554,18610315,    0,    0
   173,   554,18610316,    0,    0
   173,   554,18610317,    0,    0
   173,   554,18610318,    6,    0
   173,   554,18610319,   23,    0
   173,   554,18610320,    0,    0
   173,   554,18610321,    0,    0
   173,   554,18610322,    0,    0
   173,   554,18610323,    0,    0
   173,   554,18610324,    0,    0
   173,   554,18610325,    0,    0
   173,   554,18610326,  170,    0
   173,   554,18610327,   57,    0
   173,   554,18610328,  113,    0
   173,   554,18610329,  170,    0
   173,   554,18610330,  113,    0
   173,   554,18610331,  113,    0
   173,   554,18610401,   68,    0
   173,   554,18610402,    0,    0
   173,   554,18610403,    0,    0
   173,   554,18610404,    0,    0
   173,   554,18610405,    0,    0
   173,   554,18610406,    0,    0
   173,   554,18610407,   11,    0
   173,   554,18610408,    6,    0
   173,   554,18610409,    0,    0
   173,   554,18610410,    0,    0
   173,   554,18610411,    0,    0
   173,   554,18610412,    0,    0
   173,   554,18610413,    0,    0
   173,   554,18610414,    0,    0
   173,   554,18610415,    0,    0
   173,   554,18610416,    0,    0
   173,   554,18610417,    0,    0
   173,   554,18610418,    0,    0
   173,   554,18610419,    0,    0
   173,   554,18610420,    0,    0
   173,   554,18610421,    0,    0
   173,   554,18610422,    0,    0
   173,   554,18610423,   68,    0
   173,   554,18610424,    0,    0
   173,   554,18610425,    0,    0
   173,   554,18610426,    0,    0
   173,   554,18610427,    0,    0
   173,   554,18610428,    0,    0
   173,   554,18610429,    0,    0
   173,   554,18610430,    0,    0
   173,   554,18610501,    0,    0
   173,   554,18610502,    0,    0
   173,   554,18610503,    0,    0
   173,   554,18610504,   34,    0
   173,   554,18610505,  113,    0
   173,   554,18610506,    0,    0
   173,   554,18610507,    0,    0
   173,   554,18610508,    0,    0
   173,   554,18610509,    0,    0
   173,   554,18610510,    0,    0
   173,   554,18610511,    0,    0
   173,   554,18610512,    0,    0
   173,   554,18610513,    0,    0
   173,   554,18610514,    0,    0
   173,   554,18610515,   11,    0
   173,   554,18610516,    0,    0
   173,   554,18610517,    0,    0
   173,   554,18610518,    0,    0
   173,   554,18610519,    0,    0
   173,   554,18610520,    0,    0
   173,   554,18610521,    0,    0
   173,   554,18610522,    0,    0
   173,   554,18610523,    0,    0
   173,   554,18610524,    0,    0
   173,   554,18610525,    0,    0
   173,   554,18610526,    0,    0
   173,   554,18610527,    0,    0
   173,   554,18610528,    6,    0
   173,   554,18610529,    0,    0
   173,   554,18610530,    0,    0
   173,   554,18610531,    0,    0
   173,   554,18610601,    0,    0
   173,   554,18610602,  170,    0
   173,   554,18610603,    0,    0
   173,   554,18610604,  159,    0
   173,   554,18610605,  181,    0
   173,   554,18610606,    6,    0
   173,   554,18610607,    0,    0
   173,   554,18610608,    0,    0
   173,   554,18610609,    0,    0
   173,   554,18610610,   79,    0
   173,   554,18610611,    0,    0
   173,   554,18610612,   23,    0
   173,   554,18610613,    0,    0
   173,   554,18610614,    0,    0
   173,   554,18610615,   11,    0
   173,   554,18610616,    0,    0
   173,   554,18610617,    0,    0
   173,   554,18610618,    0,    0
   173,   554,18610619,    0,    0
   173,   554,18610620,    0,    0
   173,   554,18610621,    0,    0
   173,   554,18610622,    0,    0
   173,   554,18610623,    0,    0
   173,   554,18610624,    0,    0
   173,   554,18610625,    0,    0
   173,   554,18610626,  113,    0
   173,   554,18610627,  318,    0
   173,   554,18610628,   53,    0
   173,   554,18610629,   57,    0
   173,   554,18610630,    0,    0
   173,   554,18610701,    0,    0
   173,   554,18610702,    0,    0
   173,   554,18610703,    0,    0
   173,   554,18610704,    6,    0
   173,   554,18610705,   28,    0
   173,   554,18610706,    0,    0
   173,   554,18610707,   45,    0
   173,   554,18610708,   68,    0
   173,   554,18610709,   23,    0
